course_title,level,num_subscribers,platform,price,num_reviews,subject,course_rating,course_organization,category,engagement_score,rating,num_subscribers_scaled,price_scaled,num_reviews_scaled
Master WCF 4.0 From Scratch Using C#,All Levels,415,Udemy,50.0,67.0,Web Development,,,Web Development,0.20820247416110466,1.0106654844926557,0.000166,0.25,0.002441246128620878
Drupal 7 for Beginners,All Levels,926,Udemy,35.0,102.0,Web Development,,,Web Development,0.3607260305938058,1.018478732785944,0.0003704,0.17500000000000002,0.0037165239570049187
Critical Web Dev Skills & Tools for the Non-Tech Hustler,All Levels,3118,Udemy,0.0,8.0,Web Development,,,Web Development,0.48126540086964986,1.0246535430979322,0.0012472,0.0,0.0002914920750592093
Install WordPress on Computer using XAMPP,Beginner Level,4290,Udemy,0.0,150.0,Web Development,,,Web Development,0.9660294534635983,1.049486309885982,0.0017159999999999999,0.0,0.005465476407360175
Java Web Services Part 2,Intermediate Level,959,Udemy,20.0,51.0,Web Development,,,Web Development,0.25413878010690427,1.013018640768482,0.0003836,0.1,0.0018582619785024593
Complete PHP Course With Bootstrap3 CMS System & Admin Panel,All Levels,55332,Udemy,195.0,1225.0,Web Development,,,Web Development,10.908245976838332,1.558791286111318,0.022132799999999998,0.975,0.04463472399344143
Learn To Create WordPress Themes By Building 10 Projects,All Levels,2273,Udemy,60.0,384.0,Web Development,,,Web Development,1.1775865177292588,1.0603236382958798,0.0009092,0.3,0.013991619602842047
The Complete NodeJS Course: Build a Full Business Rating App,All Levels,17784,Udemy,195.0,260.0,Web Development,,,Web Development,3.2136276943111524,1.1646229060290738,0.0071135999999999994,0.975,0.009473492439424303
Master the MEAN Stack - Learn By Example,Intermediate Level,25799,Udemy,195.0,382.0,Web Development,,,Web Development,4.67250575539388,1.2393561261785782,0.0103196,0.975,0.013918746584077244
First Web Application with Spring Boot,Beginner Level,2865,Udemy,40.0,95.0,Web Development,,,Web Development,0.633832390134231,1.0324690163032768,0.0011459999999999999,0.2,0.0034614683913281106
HTML5 and CSS3: Learn Web Design with HTML + CSS + Bootstrap,Beginner Level,346,Udemy,200.0,28.0,Web Development,,,Web Development,0.11267788137586232,1.0057720937338603,0.0001384,1.0,0.0010202222627072326
Backbone Tutorial: Learn Backbonejs from Scratch,All Levels,4957,Udemy,90.0,634.0,Web Development,,,Web Development,2.1233562406226225,1.108772113050013,0.0019828,0.45,0.023100746948442337
AngularJS Custom Directives with Dan Wahlin,All Levels,4128,Udemy,75.0,434.0,Web Development,,,Web Development,1.5628114566074152,1.0800573644600078,0.0016512,0.375,0.015813445071962105
Angular 2+ with Typescript - Essential Training,Beginner Level,29348,Udemy,195.0,780.0,Web Development,,,Web Development,6.070493045636536,1.3109701251240244,0.0117392,0.975,0.028420477318272908
Learn Angular 2 from Beginner to Advanced,Beginner Level,32696,Udemy,195.0,526.0,Web Development,,,Web Development,6.013187055116252,1.308034539676767,0.013078399999999999,0.975,0.01916560393514301
Create an eCommerce Wordpress Website 2016 - New Divi Theme!,Beginner Level,3503,Udemy,30.0,123.0,Web Development,,,Web Development,0.7899427782127554,1.040466005435623,0.0014012,0.15,0.004481690654035343
HTML5 and CSS3 : Landing Pages for Entrepreneurs 2016,All Levels,2354,Udemy,195.0,16.0,Web Development,,,Web Development,0.3851164489319907,1.0197281686036663,0.0009416,0.975,0.0005829841501184186
Learning Docker and Kubernetes by Lab,All Levels,586,Udemy,30.0,54.0,Web Development,,,Web Development,0.20521678672692492,1.010512538168855,0.00023439999999999998,0.15,0.0019675715066496628
Projects in ExpressJS - Learn ExpressJs building 10 projects,All Levels,1949,Udemy,50.0,149.0,Web Development,,,Web Development,0.6156395019728049,1.0315370582785506,0.0007796,0.25,0.005429039897977773
PHP For Beginners : Learn PHP From Scratch!,All Levels,1825,Udemy,100.0,17.0,Web Development,,,Web Development,0.30861840646168737,1.0158094414657064,0.00073,0.5,0.0006194206595008198
Bootstrap 4.0 New Features: Build Responsive Website,All Levels,2296,Udemy,40.0,28.0,Web Development,,,Web Development,0.40272373093131136,1.0206301280730636,0.0009184,0.2,0.0010202222627072326
ASP.NET MVC 5 Project - CMS and Shopping Cart with Paypal,All Levels,550,Udemy,30.0,97.0,Web Development,,,Web Development,0.29386828832634243,1.0150538445071629,0.00021999999999999998,0.15,0.0035343414100929126
Professional RESTful API Design using Python Flask,Intermediate Level,578,Udemy,120.0,25.0,Web Development,,,Web Development,0.14062732871106304,1.0072038461581914,0.00023119999999999998,0.6,0.0009109127345600291
HTML5 APIs For JavaScript - A Course For Web Developers ,All Levels,7706,Udemy,50.0,62.0,Web Development,,,Web Development,1.2817455157611426,1.0656593394337057,0.0030824,0.25,0.002259063581708872
Learn Python Django - A Hands-On Course,Beginner Level,1339,Udemy,50.0,21.0,Web Development,,,Web Development,0.2450748185165671,1.0125543257204823,0.0005356,0.25,0.0007651666970304244
Comprehensive JavaScript Programming,All Levels,6760,Udemy,20.0,84.0,Web Development,,,Web Development,1.1891322857461917,1.060915087606156,0.002704,0.1,0.0030606667881216978
Security for your WordPress site,Beginner Level,1096,Udemy,85.0,8.0,Web Development,,,Web Development,0.18051016609984594,1.009246904413897,0.0004384,0.425,0.0002914920750592093
Try Django 1.9 | Build a Blog and Learn Python's #1 Library,All Levels,7407,Udemy,50.0,172.0,Web Development,,,Web Development,1.4777527807531547,1.0757001060175002,0.0029628,0.25,0.006267079613773
Accelerated ES6 JavaScript Training,Intermediate Level,5811,Udemy,110.0,850.0,Web Development,,,Web Development,2.7225986101776978,1.1394692035893235,0.0023244,0.55,0.030971032975040988
AWS Serverless APIs & Apps - A Complete Introduction,All Levels,2145,Udemy,145.0,166.0,Web Development,,,Web Development,0.6819580679597095,1.0349343264424302,0.0008579999999999999,0.725,0.006048460557478593
Python and Django Full Stack Web Developer Bootcamp,All Levels,11832,Udemy,200.0,1883.0,Web Development,,,Web Development,5.876505800249362,1.3010328370788837,0.0047328,1.0,0.06860994716706138
The Complete Elixir and Phoenix Bootcamp,All Levels,5279,Udemy,50.0,1375.0,Web Development,,,Web Development,3.7912181983061553,1.1942108472304693,0.0021116,0.25,0.0501002004008016
Build a Real-world App with ASP.NET Core and Angular 2 (4+),Intermediate Level,5332,Udemy,190.0,828.0,Web Development,,,Web Development,2.6032552578252046,1.1333556610920708,0.0021328,0.9500000000000001,0.030169429768628162
REST APIs with Flask and Python,Intermediate Level,5151,Udemy,110.0,737.0,Web Development,,,Web Development,2.377389712100096,1.121785359225762,0.0020604,0.55,0.026853707414829658
Angular 4 (formerly Angular 2) - The Complete Guide,All Levels,73783,Udemy,190.0,19649.0,Web Development,,,Web Development,53.931049611159665,3.7626990294811766,0.0295132,0.9500000000000001,0.7159409728548004
Build Websites from Scratch with HTML & CSS,Beginner Level,51257,Udemy,145.0,1955.0,Web Development,,,Web Development,11.89804363294727,1.6094951578814878,0.020502799999999998,0.725,0.07123337584259427
PHP for Beginners -Become a PHP Master - Project Included,All Levels,28880,Udemy,200.0,4316.0,Web Development,,,Web Development,13.731251872313461,1.7034040037179665,0.011552,1.0,0.15725997449444343
The Professional Ruby on Rails Developer,All Levels,17334,Udemy,100.0,676.0,Web Development,,,Web Development,4.056149310906167,1.2077823414427378,0.0069336,0.5,0.024631080342503185
The Complete Ruby on Rails Developer Course,All Levels,33677,Udemy,195.0,3809.0,Web Development,,,Web Development,13.336366046807221,1.6831753841241024,0.0134708,0.975,0.13878666423756603
Docker Technologies for DevOps and Developers,All Levels,19210,Udemy,30.0,3137.0,Web Development,,,Web Development,9.715403267729997,1.497686126494781,0.007684,0.15,0.11430132993259244
JavaScript programming: JavaScript for beginners,Beginner Level,2215,Udemy,55.0,223.0,Web Development,,,Web Development,0.8169828323392556,1.041851172826783,0.000886,0.275,0.008125341592275459
JSON in Action: Build JSON-Based Applications,All Levels,1322,Udemy,50.0,171.0,Web Development,,,Web Development,0.5704747981158993,1.0292234284787987,0.0005288,0.25,0.006230643104390599
Learn Ruby Programming The Easy Way,All Levels,3485,Udemy,35.0,22.0,Web Development,,,Web Development,0.5664601850518155,1.0290177738939936,0.0013939999999999998,0.17500000000000002,0.0008016032064128255
Learn OAuth 2.0 - Get started as an API Security Expert,All Levels,2185,Udemy,95.0,283.0,Web Development,,,Web Development,0.9436920222765851,1.0483420414189968,0.000874,0.47500000000000003,0.01031153215521953
AngularJS For .Net Developers From Scratch,Intermediate Level,2494,Udemy,50.0,303.0,Web Development,,,Web Development,1.033376945080407,1.052936286310866,0.0009976,0.25,0.011040262342867552
"Jekyll: make fast, secure static sites and blogs with Jekyll",Beginner Level,2091,Udemy,45.0,86.0,Web Development,,,Web Development,0.4990307840134176,1.0255636015359475,0.0008364,0.225,0.0031335398068865
HTML and CSS BootCamp for Beginners,Beginner Level,1777,Udemy,30.0,35.0,Web Development,,,Web Development,0.34083024645177723,1.0174595413565863,0.0007107999999999999,0.15,0.0012752778283840406
Hosting Django: Amazon Web Services (AWS) Fundamentals,All Levels,2573,Udemy,45.0,103.0,Web Development,,,Web Development,0.6078894079351213,1.031140048069577,0.0010291999999999999,0.225,0.00375296046638732
Angular Advanced MasterClass & FREE E-Book,Intermediate Level,228,Udemy,150.0,9.0,Web Development,,,Web Development,0.053588768245287584,1.0027451651523525,9.12e-05,0.75,0.00032792858444161046
Learn Responsive Web Development from Scratch,All Levels,59639,Udemy,0.0,2692.0,Web Development,,,Web Development,14.75601700654155,1.7558991370815913,0.023855599999999998,0.0,0.09808708325742393
Build WordPress Plugin to extend Beaver Builder,Intermediate Level,1705,Udemy,50.0,26.0,Web Development,,,Web Development,0.31044514617092556,1.0159030189513703,0.000682,0.25,0.0009473492439424303
Coding Made Easy: A Beginners Guide To JavaScript,Beginner Level,1950,Udemy,40.0,33.0,Web Development,,,Web Development,0.36219013813260326,1.018553733893945,0.00078,0.2,0.0012024048096192384
The Complete Developers Guide to MongoDB,All Levels,10945,Udemy,150.0,1286.0,Web Development,,,Web Development,4.43941635798935,1.2274157716585985,0.004378,0.75,0.0468573510657679
Electron for Desktop Apps: The Complete Developer's Guide,Beginner Level,2606,Udemy,50.0,241.0,Web Development,,,Web Development,0.9144921738446492,1.046846235320181,0.0010424,0.25,0.00878119876115868
Vue JS 2 - The Complete Guide (incl. Vue Router & Vuex),All Levels,17671,Udemy,190.0,4675.0,Web Development,,,Web Development,12.84885124458114,1.6582017060540764,0.0070684,0.9500000000000001,0.17034068136272543
"React JS, Angular & Vue JS - Quickstart & Comparison",Beginner Level,2273,Udemy,160.0,288.0,Web Development,,,Web Development,0.9677122236866283,1.0495725123184494,0.0009092,0.8,0.010493714702131535
The Complete JavaScript Course: Build a Real-World Project,All Levels,27801,Udemy,195.0,4340.0,Web Development,,,Web Development,13.623228409070103,1.6978703395446315,0.011120399999999999,0.975,0.15813445071962104
Angular (Angular 2 or 4) & NodeJS - The MEAN Stack Guide,All Levels,17297,Udemy,150.0,3166.0,Web Development,,,Web Development,9.494260378568413,1.4863577498051317,0.006918799999999999,0.75,0.11535798870468209
Angular 2 with TypeScript for Beginners: The Pragmatic Guide,All Levels,40070,Udemy,150.0,8341.0,Web Development,,,Web Development,24.195085840227684,2.2394296170935113,0.016028,0.75,0.3039169247586081
Meteor and React for Realtime Apps,All Levels,6527,Udemy,140.0,1384.0,Web Development,,,Web Development,3.9965232570881395,1.2047279072679435,0.0026108,0.7000000000000001,0.05042812898524321
The Web Developer Bootcamp,All Levels,121584,Udemy,200.0,27445.0,Web Development,,,Web Development,78.0845818319742,5.0,0.0486336,1.0,0.9999999999999999
AngularJS JumpStart with Dan Wahlin,All Levels,17802,Udemy,75.0,2144.0,Web Development,,,Web Development,7.33508806120137,1.3757509044223521,0.0071208,0.375,0.0781198761158681
The Complete Web Developer Course 2.0,All Levels,114512,Udemy,200.0,22412.0,Web Development,,,Web Development,66.02958511428893,4.382464684583917,0.0458048,1.0,0.8166150482783748
Ultimate Web Designer & Developer Course: Build 23 Projects!,All Levels,33788,Udemy,200.0,4434.0,Web Development,,,Web Development,14.71924545085273,1.7540154589046142,0.0135152,1.0,0.16155948260156675
ExpressJS Fundamentals,Beginner Level,21245,Udemy,0.0,914.0,Web Development,,,Web Development,5.158190520072169,1.2642360578262064,0.008498,0.0,0.033302969575514665
REST WCF Service in ASP.NET,All Levels,7905,Udemy,0.0,561.0,Web Development,,,Web Development,2.40225415747102,1.1230590777903016,0.003162,0.0,0.02044088176352705
Projects in Node.js - Learn by Example,All Levels,869,Udemy,195.0,99.0,Web Development,,,Web Development,0.3456891956102758,1.0177084483261571,0.0003476,0.975,0.003607214428857715
Building Data Visualizations with D3 and Angular 2,Beginner Level,293,Udemy,125.0,30.0,Web Development,,,Web Development,0.10916696505229469,1.0055922417712222,0.00011719999999999999,0.625,0.0010930952814720348
Learn Object Oriented PHP By Building a Complete Website,All Levels,36322,Udemy,0.0,2618.0,Web Development,,,Web Development,11.12603425150707,1.5699478176343984,0.0145288,0.0,0.09539078156312625
Web Programming Course : Asp.Net MVC,All Levels,2760,Udemy,100.0,76.0,Web Development,,,Web Development,0.5766769160006925,1.0295411412840303,0.001104,0.5,0.0027691747130624885
Learn Spring Framework Practically - Hands On Recipies,All Levels,522,Udemy,145.0,50.0,Web Development,,,Web Development,0.18695257095127754,1.0095769262799446,0.00020879999999999998,0.725,0.0018218254691200581
One-stop Ruby on Rails: Build Web Applications from Scratch,All Levels,1628,Udemy,145.0,162.0,Web Development,,,Web Development,0.5963139702104115,1.030547078883951,0.0006512,0.725,0.005902714519948988
Learn what's new in PHP 7,Intermediate Level,12336,Udemy,0.0,271.0,Web Development,,,Web Development,2.4273323092840062,1.1243437437883574,0.004934399999999999,0.0,0.009874294042630715
Dive Into Docker: The Docker Course for Developers,Beginner Level,6437,Udemy,0.0,313.0,Web Development,,,Web Development,1.6417264326570966,1.0840999026511962,0.0025748,0.0,0.011404627436691564
"Basic Concepts of Web Development, HTTP and Java Servlets",Beginner Level,2797,Udemy,35.0,59.0,Web Development,,,Web Development,0.5450151104991313,1.0279192177360656,0.0011187999999999999,0.17500000000000002,0.002149754053561669
The Most Comprehensive Web Development Course,All Levels,333,Udemy,200.0,22.0,Web Development,,,Web Development,0.0976270990011616,1.0050010947980097,0.00013319999999999999,1.0,0.0008016032064128255
Learn and Understand AngularJS,All Levels,59361,Udemy,175.0,11580.0,Web Development,,,Web Development,34.145528603744125,2.749155994827248,0.0237444,0.875,0.42193477864820544
JavaScript: Understanding the Weird Parts,All Levels,79612,Udemy,175.0,16976.0,Web Development,,,Web Development,48.954376214388994,3.5077614589641346,0.0318448,0.875,0.6185461832756421
Webpack 2: The Complete Developer's Guide,All Levels,8964,Udemy,75.0,1893.0,Web Development,,,Web Development,5.471777194840326,1.2803000062990533,0.0035856,0.375,0.0689743122608854
Build Responsive Real World Websites with HTML5 and CSS3,All Levels,43977,Udemy,195.0,7106.0,Web Development,,,Web Development,22.07627338433183,2.130890266241626,0.0175908,0.975,0.2589178356713427
ES6 Javascript: The Complete Developer's Guide,Beginner Level,13010,Udemy,80.0,2709.0,Web Development,,,Web Development,7.857516646664917,1.4025130934848604,0.005203999999999999,0.4,0.09870650391692475
